CODIGO CIE,CODIGO INEP,DIRETORIA,ESCOLA,MUNICIPIO,NIVEL ENSINO,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
039056,35039056,MIRACATU,ELVIRA SILVA PROFESSORA                                     ,IGUAPE,ANOS INICIAIS,3.87,2.70,2.96,3.69,2.08,,,,,,,
039305,35039305,SUL 1,JOAO ERNESTO DE SOUZA CAMPOS PROFESSOR                      ,SAO PAULO,ANOS INICIAIS,3.04,3.86,3.62,3.34,4.73,4.34,4.94,5.26,5.20,4.45,5.01,5.39
039354,35039354,LESTE 4,VICTORIO AMERICO FONTANA PROF                               ,SAO PAULO,ANOS INICIAIS,3.68,3.61,4.24,4.07,4.34,4.46,4.18,4.73,5.12,5.80,5.17,5.68
039524,35039524,DIADEMA,TRISTAO DE ATHAYDE                                          ,DIADEMA,ANOS INICIAIS,2.87,3.36,3.73,3.70,4.75,4.19,4.10,4.14,5.34,5.96,6.28,5.97
040460,35040460,NORTE 1,OSMAR BASTOS CONCEICAO PROFESSOR                            ,SAO PAULO,ANOS INICIAIS,3.06,3.21,3.41,3.26,3.91,5.31,5.11,4.45,5.20,6.03,6.55,6.40
041026,35041026,SUL 2,JOITI HIRATA                                                ,SAO PAULO,ANOS INICIAIS,2.51,2.32,3.29,6.40,5.60,5.54,5.69,6.62,6.60,5.27,7.68,6.70
041981,35041981,MAUA,FRANCISCO LOURENCO DE MELO PROFESSOR                        ,RIO GRANDE DA SERRA,ANOS INICIAIS,2.25,2.15,3.39,3.31,4.23,4.92,4.69,5.46,5.48,5.88,5.95,5.91
042481,35042481,AMERICANA,MARCELINO TOMBI PROF                                        ,AMERICANA,ANOS INICIAIS,3.35,3.24,5.70,4.38,5.21,4.88,4.86,5.51,5.75,6.43,4.39,7.00
042547,35042547,SUMARE,ZORAIDE PROENCA KAYSEL PROFESSORA                           ,SUMARE,ANOS INICIAIS,3.40,3.56,4.81,5.16,3.92,7.04,4.05,4.54,4.65,6.38,6.62,5.33
042596,35042596,BRAGANCA PAULISTA,LADISLAU LEME CEL                                           ,BRAGANCA PAULISTA,ANOS INICIAIS,4.38,,,,,,,,,,,
042900,35042900,TAQUARITINGA,JULIO ASCANIO MALLET PROF                                   ,ITAPOLIS,ANOS INICIAIS,4.76,4.86,6.50,7.37,7.76,8.17,7.91,7.03,7.98,7.42,7.33,6.75
043266,35043266,MARILIA,APARECIDA LOPES RAMOS PROFA                                 ,ORIENTE,ANOS INICIAIS,2.71,4.08,4.91,3.58,3.79,3.13,3.31,3.59,4.34,3.63,4.42,3.98
043734,35043734,LESTE 2,MATTATHIAS GOMES DOS SANTOS REV                             ,SAO PAULO,ANOS INICIAIS,2.34,2.38,3.33,3.12,3.27,3.69,5.85,4.45,5.09,5.97,6.35,5.97
044436,35044436,SUL 3,CARLOS CATTONY PROF                                         ,SAO PAULO,ANOS INICIAIS,3.20,2.86,4.26,4.28,5.66,5.54,5.82,6.50,7.22,6.21,7.92,5.66
044453,35044453,SUL 3,MARIO ARMINANTE PROF                                        ,SAO PAULO,ANOS INICIAIS,,,,2.44,,,,,,,5.43,3.70
044672,35044672,ARARAQUARA,LAERT JOSE TARALLO MENDES PROF                              ,MATAO,ANOS INICIAIS,3.95,2.48,4.97,5.03,6.01,4.83,4.28,4.70,5.41,5.63,4.56,5.00
044970,35044970,CAIEIRAS,JOSE AUGUSTO MOREIRA                                        ,FRANCO DA ROCHA,ANOS INICIAIS,,,,3.49,,,,,,,,
045287,35045287,ITU,ROGERIO LAZARO TOCCHETON PROF                               ,ITU,ANOS INICIAIS,4.66,4.32,5.25,4.74,4.94,,,,,,,
045421,35045421,JACAREI,MARIA UMBELINA RODRIGUES DE AZEVEDO PROFA                   ,JACAREI,ANOS INICIAIS,2.69,2.70,2.65,2.90,2.61,3.04,,,,,,
045706,35045706,CAMPINAS OESTE,JOAO FIORELLO REGINATO PROFESSOR                            ,CAMPINAS,ANOS INICIAIS,3.28,3.60,3.88,4.88,5.81,6.56,6.61,6.55,7.02,6.57,7.27,7.74
046059,35046059,SUL 3,ARGEO PINTO DIAS ENG                                        ,SAO PAULO,ANOS INICIAIS,1.92,2.20,3.40,3.93,3.08,,,,,,,
046176,35046176,CAMPINAS OESTE,NEWTON PIMENTA NEVES PROFESSOR                              ,CAMPINAS,ANOS INICIAIS,3.44,3.04,3.11,3.52,4.23,5.09,4.38,5.98,6.65,4.79,6.48,5.28
046310,35046310,LESTE 1,JULIO DINIS                                                 ,SAO PAULO,ANOS INICIAIS,2.31,2.66,2.61,2.98,2.32,3.90,3.04,3.57,4.43,4.34,5.60,4.89
046474,35046474,MAUA,RAPHAEL THOMAZ ROTULO ANTICO DOM                            ,MAUA,ANOS INICIAIS,3.27,2.65,4.48,,,,,,,,,
047144,35047144,CAMPINAS OESTE,JOSE CARLOS DE ATALIBA NOGUEIRA PROFESSOR                   ,CAMPINAS,ANOS INICIAIS,3.79,3.45,3.39,3.21,3.40,2.70,2.93,3.91,4.25,5.20,4.28,4.46
047193,35047193,CAMPINAS LESTE,ROQUE DE MAGALHAES BARROS PROFESSOR                         ,CAMPINAS,ANOS INICIAIS,3.35,4.40,5.26,3.11,3.64,5.30,5.70,5.52,8.33,5.88,6.61,8.04
047259,35047259,JUNDIAI,ARMANDO DIAS                                                ,VARZEA PAULISTA,ANOS INICIAIS,1.97,1.52,,,,,,,,,,
047478,35047478,RIBEIRAO PRETO,YOLANDA JORGE PROFESSORA                                    ,SAO SIMAO,ANOS INICIAIS,4.16,4.22,6.34,7.04,6.28,,,,,,,
047946,35047946,SAO JOSE DOS CAMPOS,HENRIQUETA COSTA PORTO PROFESSORA                           ,SAO JOSE DOS CAMPOS,ANOS INICIAIS,5.65,5.68,6.34,6.08,6.55,6.45,6.19,5.52,6.13,7.10,7.02,7.50
047961,35047961,SAO JOSE DOS CAMPOS,IRACEMA RIBEIRO DE FREITAS                                  ,SAO JOSE DOS CAMPOS,ANOS INICIAIS,3.42,3.25,5.78,5.70,7.42,5.38,5.30,6.11,6.43,7.63,7.89,7.37
048112,35048112,CARAPICUIBA,DAGOBERTO SALLES FILHO DEPUTADO                             ,COTIA,ANOS INICIAIS,2.50,1.98,2.89,2.36,,,,,,,,
048331,35048331,PIRACICABA,MANASSES EPHRAIN PEREIRA PROFESSOR                          ,PIRACICABA,ANOS INICIAIS,3.05,3.70,3.80,,,,,,,,,
048446,35048446,RIBEIRAO PRETO,ALBERTO FERRIANI PROFESSOR                                  ,RIBEIRAO PRETO,ANOS INICIAIS,1.89,1.93,2.86,3.18,4.33,4.80,4.94,3.04,5.08,4.56,4.13,4.96
048665,35048665,LESTE 3,JOAQUIM SILVERIO GOMES DOS REIS PROFESSOR                   ,SAO PAULO,ANOS INICIAIS,,3.12,2.92,3.18,3.59,3.91,3.82,3.63,5.24,4.78,5.58,5.70
050386,35050386,SUL 3,LEONEL BRIZOLA                                              ,SAO PAULO,ANOS INICIAIS,3.41,2.73,2.90,3.44,3.79,4.36,4.62,5.27,4.64,4.67,4.80,5.14
070257,35070257,ITU,AGLASSI ELINDA FERNANDES RODRIGUES PROFA                    ,TIETE,ANOS INICIAIS,3.03,3.53,,,,,,,,,,
071161,35071161,BAURU,SEBASTIANA VALDIRIA PEREIRA DA SILVA PROFA                  ,BAURU,ANOS INICIAIS,2.67,3.88,3.46,,,,,,8.20,5.82,5.21,5.52
130321,35130321,NORTE 1,THAYANE LUZIMARA COSTA VALCACER PROFESSORA                  ,SAO PAULO,ANOS INICIAIS,,,,,4.15,3.73,3.23,3.84,,5.16,5.17,5.05
191255,35191255,MOGI DAS CRUZES,ALCIDES CELESTINO FILHO VEREADOR                            ,MOGI DAS CRUZES,ANOS INICIAIS,2.06,2.85,4.53,3.77,3.18,3.66,4.48,3.68,3.15,4.80,,
267697,35267697,SUMARE,ANA LUCIA PIERINI PROFESSORA                                ,SUMARE,ANOS INICIAIS,3.15,3.41,3.81,4.74,5.74,5.97,5.96,5.21,6.19,5.45,6.26,7.74
297513,35297513,GUARULHOS SUL,RAFAEL RODRIGUES FILHO PREFEITO                             ,GUARULHOS,ANOS INICIAIS,1.68,2.49,2.39,2.67,3.25,3.56,,3.28,4.28,4.61,3.64,4.46
312721,35312721,PINDAMONHANGABA,BAIRRO DO RIBEIRAO GRANDE                                   ,PINDAMONHANGABA,ANOS INICIAIS,,,2.21,,,,,,,,,
389250,35389250,MAUA,CLOTILDE ALVARES DORATIOTO                                  ,MAUA,ANOS INICIAIS,,,3.34,2.93,3.35,3.28,3.91,4.04,4.46,5.34,4.88,5.55
435442,35435442,AMERICANA,MARIA FRIZZARIN PROFA                                       ,AMERICANA,ANOS INICIAIS,,,,5.45,4.51,5.39,5.40,4.98,5.48,,,
461295,35461295,SUL 2,RAIMUNDO SERAFIM DE LIMA INSPETOR                           ,SAO PAULO,ANOS INICIAIS,,,,,,3.16,,,2.98,4.49,4.18,5.17
542787,35542787,SAO JOSE DOS CAMPOS,BAIRRO TURVO DE BAIXO                                       ,SAO JOSE DOS CAMPOS,ANOS INICIAIS,4.41,2.42,4.49,,,,,,,,,
555204,35555204,JACAREI,BAIRRO CHACARAS COPACO                                      ,ARUJA,ANOS INICIAIS,2.29,,,,,,,,,,,
557912,35557912,ITARARE,JULIO GONCALVES DE OLIVEIRA PROF                            ,ITAPORANGA,ANOS INICIAIS,,,2.31,,,,,,,,,
900114,35900114,GUARULHOS SUL,IZABEL FERREIRA DOS SANTOS PROFESSORA DONA BELINHA          ,GUARULHOS,ANOS INICIAIS,1.85,2.72,2.96,5.47,4.13,2.94,5.07,4.43,4.99,6.58,5.02,6.58
900148,35900148,GUARULHOS SUL,MARIA LEDA FERNANDES BRIGO PROFESSORA                       ,GUARULHOS,ANOS INICIAIS,3.06,3.13,4.44,4.97,5.84,4.96,,,5.70,5.53,5.43,5.60
900163,35900163,GUARULHOS SUL,ALAYDE MARIA VICENTE PROFESSORA                             ,GUARULHOS,ANOS INICIAIS,1.60,2.12,2.93,2.09,2.96,3.35,,2.88,,3.99,4.42,
900333,35900333,SOROCABA,JOSEFA RODRIGUES FERNANDES PROFA                            ,SOROCABA,ANOS INICIAIS,3.95,3.50,8.50,,,,,,,,,
900382,35900382,SOROCABA,GUALBERTO MOREIRA DOUTOR                                    ,SOROCABA,ANOS INICIAIS,4.58,3.62,4.81,4.40,4.88,4.80,,,,,,
900497,35900497,SUMARE,WANDA FELIX DE ANDRADE PROFESSORA                           ,SUMARE,ANOS INICIAIS,4.79,4.32,5.39,5.36,4.94,4.40,4.45,4.29,5.21,5.30,5.50,5.56
900801,35900801,SAO JOAQUIM DA BARRA,CRESO ANTONIO FILETTI PROFESSOR                             ,SAO JOAQUIM DA BARRA,ANOS INICIAIS,2.74,2.66,3.25,3.42,4.17,3.58,4.04,4.56,6.11,5.90,4.82,
901052,35901052,PIRASSUNUNGA,VICENTE CASALE PADOVANI PROFESSOR                           ,ARARAS,ANOS INICIAIS,3.23,2.84,5.25,6.87,6.17,5.04,5.49,4.79,6.14,4.99,3.54,5.15
901684,35901684,NORTE 1,EDUARDO GOMES BRIGADEIRO COHAB                              ,SAO PAULO,ANOS INICIAIS,,,,2.70,2.28,0.70,,,,,,4.30
901854,35901854,JACAREI,CARLOS RICHARD STRAUTMANN PASTOR                            ,ARUJA,ANOS INICIAIS,2.49,2.81,2.61,2.78,3.33,,,,,,,
901969,35901969,DIADEMA,REINALDO JOSE SANTANA INSPETOR (PIRO)                       ,DIADEMA,ANOS INICIAIS,3.30,2.82,3.64,,,,,,,,,
902305,35902305,SUL 2,EUGENIO MARIZ DE OLIVEIRA NETTO                             ,SAO PAULO,ANOS INICIAIS,2.83,3.10,2.93,2.99,3.16,3.36,2.68,3.87,3.11,5.30,5.39,3.95
902354,35902354,CAIEIRAS,MARIA AGUILAR HERNANDEZ                                     ,FRANCO DA ROCHA,ANOS INICIAIS,2.44,2.60,3.18,3.12,,,,,,,,
902603,35902603,LESTE 2,DARIO MONTEIRO DE BRITO PROF                                ,SAO PAULO,ANOS INICIAIS,3.15,3.23,3.70,3.16,3.86,3.63,4.27,4.50,4.60,5.10,5.12,5.03
902639,35902639,LESTE 4,JOAO CAMARGO PROF                                           ,SAO PAULO,ANOS INICIAIS,2.01,1.76,2.66,2.05,3.33,3.21,3.83,3.94,4.54,4.72,4.82,4.73
902688,35902688,CAIEIRAS,ARNALDO GUASSIERI PROF                                      ,FRANCO DA ROCHA,ANOS INICIAIS,2.09,4.80,3.12,,,,,,,,,
902822,35902822,LESTE 1,MARIA JOVITA                                                ,SAO PAULO,ANOS INICIAIS,2.62,2.05,3.45,6.89,5.52,5.28,7.91,4.19,4.82,4.72,3.55,4.55
902871,35902871,LESTE 2,PEDRO BRASIL BANDECCHI PROF                                 ,SAO PAULO,ANOS INICIAIS,1.95,2.95,2.64,3.11,2.90,3.27,4.40,4.64,6.06,4.01,4.22,4.36
902937,35902937,SUZANO,ANDERSON DA SILVA SOARES                                    ,SUZANO,ANOS INICIAIS,1.83,2.66,2.80,3.22,4.32,4.49,3.79,4.06,3.59,4.68,3.30,5.10
903358,35903358,ARARAQUARA,LEONARDO BARBIERI DEPUTADO                                  ,ARARAQUARA,ANOS INICIAIS,4.02,3.29,3.70,3.46,3.89,3.00,3.59,5.39,4.72,4.51,4.60,5.36
903541,35903541,BAURU,SETH DE ALMEIDA                                             ,PRESIDENTE ALVES,ANOS INICIAIS,2.71,5.03,5.10,5.18,3.24,,2.78,4.91,7.19,,5.52,5.14
903673,35903673,MARILIA,HATSUE TOYOTA                                               ,GARCA,ANOS INICIAIS,3.86,,,,,,,,,,,
904260,35904260,NORTE 1,FELICIA DE RINALDIS FRANCO                                  ,SAO PAULO,ANOS INICIAIS,2.71,2.84,3.59,3.77,4.43,3.87,3.34,4.32,5.06,5.34,7.31,5.34
904326,35904326,CENTRO SUL,TANCREDO NEVES PRESIDENTE                                   ,SAO PAULO,ANOS INICIAIS,4.38,4.82,4.85,4.64,4.99,5.54,,5.92,6.22,6.43,6.20,5.86
904843,35904843,CARAPICUIBA,ERNESTO CAETANO DE SOUZA TENENTE                            ,COTIA,ANOS INICIAIS,2.64,3.35,2.81,2.34,4.27,3.94,,,,,,
904879,35904879,SUL 2,GIL VICENTE                                                 ,SAO PAULO,ANOS INICIAIS,2.80,2.47,3.62,4.37,4.31,4.77,4.61,3.99,4.40,5.18,3.88,4.06
905264,35905264,ITU,IRACEMA PINHEIRO FRANCO PROFA                               ,SALTO,ANOS INICIAIS,5.08,3.58,4.99,5.05,6.22,5.55,5.47,4.70,7.41,5.92,6.48,5.76
906232,35906232,CAIEIRAS,LYDIA SCALET WALKER PROFA                                   ,FRANCISCO MORATO,ANOS INICIAIS,2.79,2.28,3.71,5.91,4.56,5.62,3.37,5.27,6.13,5.67,5.70,6.74
906281,35906281,SUZANO,JOSE PAPAIZ PROFESSOR                                       ,SUZANO,ANOS INICIAIS,2.71,,,,3.10,3.48,3.19,3.49,4.82,5.74,5.01,5.10
906300,35906300,SUZANO,EUCLIDES IGESCA                                             ,SUZANO,ANOS INICIAIS,2.07,2.38,1.87,2.96,2.73,3.38,2.45,3.50,3.47,4.62,3.69,3.96
906347,35906347,MOGI DAS CRUZES,SUELI OLIVEIRA SILVA MARTINS PROFESSORA                     ,MOGI DAS CRUZES,ANOS INICIAIS,3.60,3.47,3.37,3.49,3.69,4.74,4.01,4.06,,6.67,,
906517,35906517,ITAPECERICA DA SERRA,SOPHIA MARIA JANUARIA AMARAL                                ,ITAPECERICA DA SERRA,ANOS INICIAIS,2.74,2.58,3.08,3.74,4.24,3.81,2.69,3.42,2.86,3.75,,
906566,35906566,SUL 2,OSCAR PEREIRA MACHADO                                       ,SAO PAULO,ANOS INICIAIS,2.17,1.65,2.32,2.29,2.42,2.54,,3.39,3.33,3.88,4.17,3.89
907066,35907066,SANTO ANDRE,FRANCISCA HELENA FURIA PROFESSORA                           ,SANTO ANDRE,ANOS INICIAIS,2.79,3.27,2.88,3.81,3.76,3.70,5.01,4.16,5.72,5.68,6.73,5.59
907085,35907085,GUARULHOS SUL,HUGO DE AGUIAR                                              ,GUARULHOS,ANOS INICIAIS,2.74,3.04,3.29,4.00,4.59,3.92,,,,,,
907285,35907285,AMERICANA,ANNA MARIA LUCIA DE NARDO MORAES BARROS PROFA               ,AMERICANA,ANOS INICIAIS,3.03,3.38,4.32,4.55,4.13,4.83,,5.26,5.74,5.43,6.96,
907819,35907819,FRANCA,CARMEM NOGUEIRA NICACIO PROFA                               ,FRANCA,ANOS INICIAIS,2.85,3.00,5.09,5.09,5.81,6.15,5.60,6.07,7.03,7.46,7.17,7.40
908236,35908236,ITAPETININGA,ASTOR VASQUES LOPES PROF                                    ,ITAPETININGA,ANOS INICIAIS,4.23,4.79,8.55,4.97,6.56,5.49,5.98,5.89,9.20,9.06,9.06,8.35
908289,35908289,ITU,MARIA TEREZA GUIMARAES DE ANGELO PROFA                      ,SALTO,ANOS INICIAIS,3.67,2.87,3.09,3.23,3.21,5.15,6.60,,4.53,4.52,3.65,4.61
908940,35908940,LESTE 5,MARIA PRESTES MAIA                                          ,SAO PAULO,ANOS INICIAIS,3.77,3.74,4.16,4.65,4.47,4.69,4.09,5.14,5.65,5.84,5.94,6.14
909038,35909038,LESTE 1,LAERTE PANIGHEL PROFESSOR                                   ,SAO PAULO,ANOS INICIAIS,3.39,3.55,4.16,4.22,3.77,4.68,3.98,4.60,5.66,5.45,5.21,5.45
909191,35909191,LESTE 2,AURELIO BUARQUE DE HOLANDA FERREIRA PROF                    ,SAO PAULO,ANOS INICIAIS,2.26,2.70,2.48,,,,,,,,,
909208,35909208,SUL 3,NAIR TOLEDO DAMIAO PROFESSORA                               ,SAO PAULO,ANOS INICIAIS,3.73,3.40,4.05,4.13,4.33,4.34,4.44,4.43,4.56,4.52,5.00,5.44
909221,35909221,CARAPICUIBA,MARIA DE LOURDES TEIXEIRA                                   ,CARAPICUIBA,ANOS INICIAIS,2.01,2.13,,,3.34,3.15,,,,,,
909993,35909993,JALES,ELIDE APPARECIDA CARLOS PROFESSORA ESCOLA ESTADUAL          ,URANIA,ANOS INICIAIS,4.48,3.85,5.45,5.22,4.63,6.00,5.37,5.27,5.75,6.82,5.22,7.31
910442,35910442,OSASCO,GABRIELA MARIA ELISABETH WIENKEM IRMA                       ,OSASCO,ANOS INICIAIS,1.73,1.91,1.72,2.70,2.52,,,,,,,
910508,35910508,MOGI MIRIM,THEREZA DE ARRUDA BAILAO PROFA                              ,SERRA NEGRA,ANOS INICIAIS,5.56,2.04,,,,,,,,,,
910776,35910776,LESTE 2,FERNANDES SOARES PROF                                       ,SAO PAULO,ANOS INICIAIS,2.20,2.14,2.60,2.61,2.70,2.59,2.82,3.35,4.01,4.04,3.78,4.29
911112,35911112,JUNDIAI,LAVINIA RIBEIRO ARANHA PROFESSORA                           ,VARZEA PAULISTA,ANOS INICIAIS,3.09,3.06,3.07,3.52,3.10,,,,,,,
912918,35912918,BRAGANCA PAULISTA,HELENA JOSE BONFA PROFESSORA                                ,SOCORRO,ANOS INICIAIS,4.42,,6.33,,,,,,,,,
913169,35913169,BRAGANCA PAULISTA,MARIA REGINA ALFONSI QUINTANILHA                            ,ATIBAIA,ANOS INICIAIS,3.98,,,,,,,,,,,
913637,35913637,BRAGANCA PAULISTA,ROSIRIS MARIA ANDREUCCI STOPA PROFA                         ,ATIBAIA,ANOS INICIAIS,4.07,,,,,,,,,,,
913984,35913984,CAMPINAS OESTE,ANTONIO MOBILI PADRE                                        ,CAMPINAS,ANOS INICIAIS,1.77,2.51,1.94,2.31,2.56,2.85,3.94,3.61,4.90,3.08,4.83,4.20
914137,35914137,PIRACICABA,AUGUSTO MELEGA                                              ,PIRACICABA,ANOS INICIAIS,3.71,,,,,,,,,,,
914873,35914873,CAMPINAS LESTE,UACURY RIBEIRO DE ASSIS BASTOS PROFESSOR                    ,CAMPINAS,ANOS INICIAIS,2.40,2.23,3.51,2.85,4.93,4.75,6.54,5.46,3.91,4.94,4.92,6.60
915105,35915105,ITARARE,BAIRRO DO TOME                                              ,ITABERA,ANOS INICIAIS,3.54,6.34,7.59,4.95,7.27,4.96,8.70,5.14,5.72,6.19,6.33,4.66
915592,35915592,CAMPINAS OESTE,HUGO PENTEADO TEIXEIRA                                      ,CAMPINAS,ANOS INICIAIS,2.05,1.83,2.12,2.47,2.13,2.08,3.78,2.62,,3.31,3.67,3.49
915658,35915658,NORTE 2,MARLY DIVA BONFANTI PROFA                                   ,SAO PAULO,ANOS INICIAIS,2.85,2.83,5.20,4.82,5.69,3.94,6.69,7.72,4.47,4.91,5.67,5.37
915841,35915841,SUZANO,HELMUTH HANS HERMANN LOUIS BAXMANN PREF                     ,FERRAZ DE VASCONCELOS,ANOS INICIAIS,3.31,,,,,,,,,,,
916341,35916341,ITARARE,BAIRRO ENGENHEIRO MAIA                                      ,ITABERA,ANOS INICIAIS,2.96,2.81,7.92,3.86,6.25,5.09,6.43,6.99,7.22,7.96,6.37,7.26
916511,35916511,LESTE 2,RUBEM BRAGA CRONISTA                                        ,SAO PAULO,ANOS INICIAIS,2.45,2.49,3.11,3.33,4.06,3.19,3.61,3.47,6.28,5.95,6.21,5.02
916675,35916675,TAUBATE,JOSE MAZELLA PROFESSOR                                      ,TAUBATE,ANOS INICIAIS,2.19,2.42,,,,,,,,,,
916845,35916845,GUARULHOS SUL,ANNA LAMBERGA ZEGLIO                                        ,GUARULHOS,ANOS INICIAIS,2.42,1.91,2.57,2.67,3.99,3.45,3.41,4.46,5.41,5.17,6.15,4.94
917126,35917126,MOGI DAS CRUZES,DORACY BAPTISTA DE CAMPOS PEREIRA PROFESSORA                ,MOGI DAS CRUZES,ANOS INICIAIS,3.01,2.86,3.59,2.87,4.67,,,,,,,
917394,35917394,SUL 3,ANIZ BADRA DOUTOR                                           ,SAO PAULO,ANOS INICIAIS,3.36,3.18,3.59,3.88,4.11,4.04,4.36,4.35,4.89,4.80,4.95,5.72
917679,35917679,JAU,JOAO TUSCHI                                                 ,IGARACU DO TIETE,ANOS INICIAIS,4.25,4.11,6.59,,,,,,,,,
918179,35918179,RIBEIRAO PRETO,ATTILIO BURIN PROFESSOR                                     ,SAO SIMAO,ANOS INICIAIS,4.12,4.45,5.38,8.03,,,,,,,,
918283,35918283,SAO JOSE DO RIO PRETO,DAUD JORGE SIMAO PROFESSOR                                  ,SAO JOSE DO RIO PRETO,ANOS INICIAIS,6.19,5.25,5.68,5.99,7.21,7.68,7.52,7.73,8.20,7.34,6.96,
918532,35918532,ITARARE,JARDIM SANTA INES                                           ,ITABERA,ANOS INICIAIS,3.78,6.52,6.76,6.85,7.54,7.67,5.97,7.19,8.85,7.02,6.22,7.82
918817,35918817,ITAPECERICA DA SERRA,NEIDE CELESTINA DE OLIVEIRA PROFA                           ,EMBU-GUACU,ANOS INICIAIS,2.95,2.67,2.87,2.48,4.00,4.71,3.43,,,,,
918866,35918866,PIRASSUNUNGA,JOANITA KAMMER MARTINS PEREIRA PROFESSORA                   ,ARARAS,ANOS INICIAIS,3.49,3.25,5.64,5.11,5.50,5.37,5.49,4.85,6.34,,5.34,5.47
919068,35919068,CARAPICUIBA,ANTONIO DE OLIVEIRA GODINHO PADRE                           ,CARAPICUIBA,ANOS INICIAIS,3.75,3.07,3.77,3.17,2.98,3.34,3.82,3.57,3.84,4.36,4.79,5.20
919202,35919202,BRAGANCA PAULISTA,RITA LOURDES CARDOSO DE ALMEIDA ALVIM PROFA                 ,ATIBAIA,ANOS INICIAIS,1.12,,,,,,,,,,,
919366,35919366,SAO JOAO DA BOA VISTA,BAIRRO JAGUARI                                              ,SANTO ANTONIO DO JARDIM,ANOS INICIAIS,4.35,5.96,5.47,,6.67,6.39,5.24,5.30,,5.77,,
920319,35920319,MAUA,JOSEPHA DOGO DAMO                                           ,MAUA,ANOS INICIAIS,4.86,2.98,5.15,4.38,4.52,5.35,4.46,5.66,7.23,7.03,6.14,7.48
920502,35920502,CAMPINAS LESTE,LUIZ GONZAGA HORTA LISBOA PROFESSOR                         ,CAMPINAS,ANOS INICIAIS,5.30,4.81,5.84,5.03,4.81,5.64,5.02,5.87,6.07,5.80,6.75,6.56
920770,35920770,PIRACICABA,MELLITA LOBENWEIN BRASILIENSE PROFESSORA                    ,PIRACICABA,ANOS INICIAIS,3.03,3.24,3.40,3.72,4.32,4.76,4.25,,,,,
920940,35920940,ITU,ANTHENOR FRUET PROF                                         ,ITU,ANOS INICIAIS,3.50,3.17,3.39,3.62,,,,,,,,
921038,35921038,CAIEIRAS,LUIZ ALEXANDRE DOS SANTOS VEREADOR                          ,FRANCO DA ROCHA,ANOS INICIAIS,2.61,2.38,2.64,1.90,3.74,3.58,3.66,3.68,4.24,4.85,,
921087,35921087,SUZANO,JACQUES YVES COUSTEAU COMANDANTE                            ,SUZANO,ANOS INICIAIS,,,,,,,,,3.23,3.73,3.20,3.36
921221,35921221,SAO JOSE DO RIO PRETO,OCTACILIO ALVES DE ALMEIDA PROFESSOR                        ,SAO JOSE DO RIO PRETO,ANOS INICIAIS,2.68,2.94,2.80,4.78,4.52,6.36,4.86,5.10,3.87,3.87,,
922444,35922444,FRANCA,JOSE CARLOS DONADELI PANICE PROF                            ,FRANCA,ANOS INICIAIS,4.98,4.62,5.40,4.99,7.64,6.06,4.48,4.39,6.98,6.58,6.18,6.97
922493,35922493,ITU,JOAO MARCOS BAPTISTA MARCUZ PROF                            ,TIETE,ANOS INICIAIS,3.17,3.90,,,,,,,,,,
922559,35922559,MIRANTE DO PARANAPANEMA,FAZENDA SAO BENTO                                           ,MIRANTE DO PARANAPANEMA,ANOS INICIAIS,2.45,2.31,3.29,3.48,5.38,6.15,5.10,5.62,7.03,5.76,5.91,6.67
922742,35922742,SOROCABA,ROBERTO PASCHOALICK PROFESSOR                               ,SOROCABA,ANOS INICIAIS,3.67,3.48,4.09,4.22,4.38,4.07,3.78,4.15,4.93,5.35,4.79,4.53
922912,35922912,LESTE 3,COHAB INACIO MONTEIRO III                                   ,SAO PAULO,ANOS INICIAIS,,2.86,2.03,2.42,2.49,4.03,3.16,3.70,,,,
923631,35923631,CAIEIRAS,APARECIDO ROBERTO TONELLOTTI PROFESSOR                      ,FRANCISCO MORATO,ANOS INICIAIS,,,2.60,1.75,1.63,,,,,,,
923746,35923746,MAUA,JARDIM ZAIRA VI                                             ,MAUA,ANOS INICIAIS,,,,,,,,,,,4.22,4.58
923965,35923965,ITAQUAQUECETUBA,WALTER DE ALMEIDA MONTEIRO PROF                             ,POA,ANOS INICIAIS,2.81,2.36,3.67,,,,,,,,,
924246,35924246,LESTE 1,REPUBLICA DO HAITI                                          ,SAO PAULO,ANOS INICIAIS,3.81,4.02,4.21,4.26,5.13,4.06,4.87,4.45,5.34,4.90,5.48,3.90
924684,35924684,SUL 2,JARDIM ARACATI II                                           ,SAO PAULO,ANOS INICIAIS,2.36,1.92,2.20,2.11,2.67,2.36,3.28,3.03,,3.75,4.76,4.96
924714,35924714,SUL 2,JOAO CARLOS MARTINS MAESTRO                                 ,SAO PAULO,ANOS INICIAIS,1.97,2.11,1.67,2.56,4.06,4.54,,3.36,4.22,4.93,4.05,5.19
924799,35924799,SUL 3,AYRTON SENNA DA SILVA                                       ,SAO PAULO,ANOS INICIAIS,1.86,3.32,4.46,4.02,3.62,4.26,5.54,4.26,3.76,4.55,4.43,4.95
924933,35924933,CAMPINAS OESTE,GLORIA APARECIDA ROSA VIANA PROFESSORA                      ,CAMPINAS,ANOS INICIAIS,2.14,2.04,3.14,2.51,2.42,3.00,2.55,2.48,3.22,4.21,2.98,3.79
